Participant,Group,Tot_session,Inc_session,Game,BonusGames,TotalTrials,Perc_inhibitTrials,Perc_correct,CorrResponses,hits,go_trials,go_omissions,go_omissions_all,go_errors,P_go_errors,stop_trials,correct_inhibits,false_alarms,P_go_omission,P_Hit,P_false_alarm,P_corr_inhibit,P_val_adjusted,dprime,dprime_bias,mean_all_goRT,mean_stopRT,mean_SSD,SSD_std,mean_SSRT1,mean_SSRT2,mean_SSRT3,SSRT1_nRT,SSRT2_nRT,SSRT3_nRT,SSRT1_error_msg,SSRT2_error_msg,SSRT3_error_msg,FullSSRTExclude,mean_all_goRT2,mean_Corr_goRT,mean_InCorr_goRT,std_all_goRT,std_combined_goRT2,std_Corr_goRT,std_InCorr_goRT,std_StopRT,CovVar_all_goRT,CovVar_all_goRT2,CovVar_Corr_goRT,CovVar_InCorr_goRT,CovVar_StopRT
37,1,4,4,Chest_Picking,2,110,50,69.0909090909091,76,43,55,9,9,3,0.0545454545454545,55,33,22,0.163636363636364,0.781818181818182,0.4,0.6,0.478260869565217,1.23296913131952,-0.363137462523962,950.454545454545,810.863636363636,340,76.6183422580414,447,462,474,787,802,814,,,"",0,1034.34375,849.325581395349,1312.83333333333,405.449810484046,429.644379293771,310.127678847203,506.49649255419,406.910578155347,0.426585166458585,0.415378716499009,0.365145811736528,0.385804107569524,0.501823685151501
37,1,4,4,HR_Driving,2,93,29.0322580645161,80.6451612903226,75,60,66,6,6,0,0,27,15,12,0.0909090909090909,0.909090909090909,0.444444444444444,0.555555555555556,0.488888888888889,1.4748880350008,-0.597733718618537,850.318181818182,526.5,227.777777777778,90.2276323585277,498.222222222222,523.222222222222,534.222222222222,726,751,762,,,"",0,908.375,781.116666666667,1542.33333333333,338.429911348133,377.431513701772,269.460672371317,6.12100209660695,191.192192689593,0.398003851481206,0.415501872796777,0.344968535265304,0.0039686635595031,0.363138067786502
61,1,1,1,AB_Driving,0,164,29.8780487804878,64.6341463414634,106,78,115,33,33,4,0.0347826086956522,49,28,21,0.28695652173913,0.678260869565217,0.428571428571429,0.571428571428571,0.601045296167247,0.742310307079136,-0.191142783746863,1038.46086956522,747.095238095238,516.326530612245,128.852206641806,355.673469387755,592.673469387755,637.673469387755,872,1109,1154,,,"",0,1149.84459459459,855.820512820513,1423.48648648649,401.384736616517,410.451613110823,281.522287811815,340.626352932817,240.914695434277,0.386518884225815,0.356962684383917,0.328950152040651,0.239290190786122,0.322468519607357
61,1,1,1,Chest_Picking,0,114,49.1228070175439,51.7543859649123,59,42,58,7,7,8,0.137931034482759,56,17,39,0.120689655172414,0.724137931034483,0.696428571428571,0.303571428571429,0.792016806722689,0.657390070558228,-0.842851136023648,924.631578947368,732.025641025641,70.5357142857143,35.3897593229322,1139.46428571429,1296.46428571429,1312.46428571429,1210,1367,1383,,,"",0,992.265625,762.619047619048,1378.26666666667,410.210339406982,432.914788425734,323.63107212975,259.098841224367,371.987230056673,0.443647338839518,0.436289212806031,0.424367937229144,0.187988904825651,0.50816147578585
61,1,1,1,HR_Driving,1,15,33.3333333333333,86.6666666666667,13,9,10,1,1,0,0,5,4,1,0.1,0.9,0.2,0.8,0.222222222222222,2.12317279911752,-0.219965165985843,987.3,434,220,57.0087712549569,418,470,470,638,690,690,,,"",0,1036.90909090909,926.666666666667,1533,324.095682030957,348.720362051158,277.143013622931,0,0,0.328264642997019,0.336307555897137,0.29907519455712,0,0
61,1,1,1,Mining,1,103,30.0970873786408,72.8155339805825,75,60,72,11,11,1,0.0138888888888889,31,15,16,0.152777777777778,0.833333333333333,0.516129032258065,0.483870967741935,0.609201480698043,0.984151883974452,-0.532516450552872,830.583333333333,551.1875,174.193548387097,65.6645106354205,538.806451612903,629.806451612903,630.806451612903,713,804,805,,,"",0,925.66265060241,695.916666666667,1503.91666666667,389.832529951581,437.580021312017,263.259187337335,125.106833134604,119.452762630255,0.469347883958962,0.472720835206266,0.378291252310864,0.0831873440247825,0.216718925284508
61,1,2,2,AB_Driving,1,85,29.4117647058824,82.3529411764706,70,58,60,2,2,0,0,25,12,13,0.0333333333333333,0.966666666666667,0.52,0.48,0.537931034482759,1.78376105235118,-0.942034109640324,901.75,756.153846153846,530,67.700320038633,358,368,368,888,898,898,,,"",0,922.209677419355,879.879310344828,1536,245.229164701793,266.325828859927,218.279321905319,0,137.856112277649,0.271948061770771,0.288790971707425,0.248078707317001,0,0.182312254283767
61,1,2,2,Treasure_Collect,2,129,30.2325581395349,81.3953488372093,105,86,90,1,1,3,0.0333333333333333,39,19,20,0.0111111111111111,0.955555555555556,0.512820512820513,0.487179487179487,0.518582541054451,2.25440615798364,-1.15934487231916,696.288888888889,474.2,147.435897435897,62.7743640567234,470.564102564103,470.564102564103,470.564102564103,618,618,618,,,"",0,705.428571428571,671.232558139535,1235,261.343385306947,274.122322365486,230.305866923232,344.20633346875,154.657039930292,0.375337578234214,0.388589764390118,0.343108903360668,0.278709581756072,0.326143061852156
61,1,3,3,HR_Driving,2,99,29.2929292929293,75.7575757575758,75,63,70,6,6,0,0,29,12,17,0.0857142857142857,0.9,0.586206896551724,0.413793103448276,0.641163793103448,1.14982954338829,-0.792713151621544,782.463768115942,680.705882352941,189.655172413793,108.050344040594,567.344827586207,596.344827586207,597.344827586207,757,786,787,,,"",0,843.786666666667,709.873015873016,1544.66666666667,292.972874658376,350.29101003553,180.448231523927,5.3166405433005,299.137461024585,0.374423566427634,0.415141674873029,0.254197902285394,0.0034419338864699,0.439451852524883
61,1,3,3,Mining,2,108,29.6296296296296,83.3333333333333,90,76,76,0,0,0,0,32,14,18,0,1,0.5625,0.4375,0.5625,5.57341818465691,-2.94401977693863,567.434210526316,429.5,154.6875,63.9548416790594,393.3125,393.3125,393.3125,548,548,548,,,"",0,567.434210526316,567.434210526316,NaN,271.046039657537,271.046039657537,271.046039657537,NaN,172.986993730743,0.477669542352993,0.477669542352993,0.477669542352993,NaN,0.402763664099517
61,1,4,4,AB_Driving,2,85,29.4117647058824,81.1764705882353,69,56,60,2,2,2,0.0333333333333333,25,13,12,0.0333333333333333,0.933333333333333,0.48,0.52,0.496551724137931,1.88406821928065,-0.89188052617559,878.633333333333,813.666666666667,524,72.3417813807023,317,322,322,841,846,846,,,"",0,899.774193548387,838.357142857143,1442.5,255.453134556619,277.028223652679,208.359866016068,182.333942716837,272.987290191431,0.290739179661542,0.307886384871941,0.248533537038847,0.126401346770771,0.335502609821505
61,1,4,4,Treasure_Collect,2,127,29.9212598425197,82.6771653543307,105,84,89,5,5,0,0,38,21,17,0.0561797752808989,0.943820224719101,0.447368421052632,0.552631578947368,0.473997493734336,1.71998917141596,-0.72768173343181,726.314606741573,587.764705882353,275,70.4713857974725,342,350,350,617,625,625,,,"",0,769.117021276596,678.559523809524,1528.6,298.045168766628,342.076230464931,230.432299400495,2.50998007960223,249.031255420822,0.410352712172115,0.444764868026384,0.33959039894808,0.00164201235091079,0.423692087885706
61,1,5,5,Conveyor_Belt,2,140,50.7142857142857,45,63,47,69,16,16,4,0.0579710144927536,71,16,55,0.231884057971014,0.681159420289855,0.774647887323944,0.225352112676056,1.00850385330853,-0.0215852482204305,-0.743448871010075,1015.02985074627,718.890909090909,94.3661971830986,64.6691004679359,1441.6338028169,1449.6338028169,0,1536,1544,1548,,,"took last RT, length(RT) < n3",0,1117.77108433735,793.276595744681,1536.15,484.437442255518,483.352654303233,410.175503377235,19.3425492251232,480.745280700523,0.477264232080811,0.432425441198258,0.5170649248667,0.0125915758390282,0.668731896065373
61,1,6,6,AB_Driving,2,88,28.4090909090909,75,66,57,63,1,1,3,0.0476190476190476,25,9,16,0.0158730158730159,0.904761904761905,0.64,0.36,0.650322580645161,1.78913509030485,-1.25302633840362,727.114754098361,673.9375,482,94.5163125250522,322,322,322,804,804,804,,,"",0,740.112903225806,715,899.75,287.074734657525,302.549012685018,238.162384579453,739.536510254903,290.039415424869,0.394813518828269,0.40878764762288,0.333094244167068,0.82193554904685,0.4303654499488
61,1,6,6,Conveyor_Belt,2,91,50.5494505494505,56.043956043956,51,33,45,10,10,2,0.0444444444444444,46,18,28,0.222222222222222,0.733333333333333,0.608695652173913,0.391304347826087,0.782608695652174,0.488788610678427,-0.520315368447174,995.488888888889,726.321428571429,160.869565217391,76.6761178799507,1041.13043478261,1371.13043478261,1372.13043478261,1202,1532,1533,,,"",0,1096.12727272727,797.424242424242,1540.16666666667,445.268132815509,456.035738306544,347.696619762027,5.76562435842158,361.211649618483,0.447285889159942,0.416042689250749,0.436024641920839,0.00374350677962661,0.49731652600273
61,1,7,7,HR_Driving,2,105,29.5238095238095,80.9523809523809,85,73,74,0,0,0,0,31,12,19,0,0.986486486486487,0.612903225806452,0.387096774193548,0.612903225806452,5.44383495234404,-3.00881139309506,529.424657534247,413.526315789474,146.774193548387,88.4453540055174,433.225806451613,433.225806451613,433.225806451613,580,580,580,,,"",0,529.424657534247,529.424657534247,NaN,208.41011370534,208.41011370534,208.41011370534,NaN,119.297652217306,0.39365396140783,0.39365396140783,0.39365396140783,NaN,0.28848865879201
61,1,7,7,Mining,2,105,31.4285714285714,72.3809523809524,76,63,72,8,8,1,0.0138888888888889,33,13,20,0.111111111111111,0.875,0.606060606060606,0.393939393939394,0.612903225806452,0.951574210993035,-0.744853243350832,671.777777777778,707.2,146.774193548387,45.6953846883707,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,529.424657534247,547.809523809524,1539.55555555556,391.605407256048,208.41011370534,225.131062698387,5.54777232569775,640.790350804544,0.582938912554488,0.39365396140783,0.410965952422299,0.00360348953025979,0.906094953060724
62,1,1,1,AB_Driving,0,83,30.1204819277108,75.9036144578313,63,49,58,9,9,0,0,25,14,11,0.155172413793103,0.844827586206897,0.44,0.56,0.520816326530612,1.16546796128088,-0.431764765143662,1015.43103448276,637.454545454545,304,53.851648071345,627,665,670,931,969,974,,,"",0,1085.08955223881,920.408163265306,1532.77777777778,345.153670940674,366.919805099206,286.472796728252,0.666666666666667,102.73399012631,0.339908530682725,0.338147026060808,0.311245388906526,0.000434940195723088,0.161162848173047
62,1,1,1,HR_Driving,1,18,27.7777777777778,83.3333333333333,15,13,13,0,0,0,0,5,2,3,0,1,0.6,0.4,0.6,5.47738176613128,-2.99203798620144,714.615384615385,442.666666666667,200,35.3553390593274,522,522,522,722,722,722,,,"",0,714.615384615385,714.615384615385,NaN,291.253480225713,291.253480225713,291.253480225713,NaN,61.2399651643707,0.4075667645785,0.4075667645785,0.4075667645785,NaN,0.13834329479903
62,1,1,1,Mining,1,102,30.3921568627451,83.3333333333333,85,67,71,4,4,0,0,31,18,13,0.0563380281690141,0.943661971830986,0.419354838709677,0.580645161290323,0.444390948483389,1.78982313244715,-0.691367334691086,820.239436619718,633.846153846154,324.193548387097,72.8822883627377,333.806451612903,349.806451612903,349.806451612903,658,674,674,,,"",0,858.466666666667,777.656716417911,1533.5,322.650738406041,353.221251133411,278.817174389436,2.38047614284762,126.789094006442,0.393361650270944,0.411455988739704,0.358535030307127,0.00155231571101899,0.200031337631522
62,1,2,2,AB_Driving,1,85,31.7647058823529,80,68,53,58,3,3,2,0.0344827586206897,27,15,12,0.0517241379310345,0.913793103448276,0.444444444444444,0.555555555555556,0.468686868686869,1.76807170559877,-0.744325553917522,903.362068965517,721.833333333333,414.814814814815,67.6740133269195,411.185185185185,426.185185185185,426.185185185185,826,841,841,,,"",0,934.819672131148,873.396226415094,1221,257.448390213873,287.082654079316,216.150262871301,446.203989224659,319.814103200688,0.284989152255074,0.307099500190065,0.247482478552148,0.365441432616429,0.44305809725332
62,1,2,2,Chest_Picking,1,113,49.5575221238938,75.2212389380531,85,50,57,7,7,0,0,56,35,21,0.12280701754386,0.87719298245614,0.375,0.625,0.4275,1.47970788494606,-0.421214578508656,789.701754385965,660.095238095238,195.535714285714,74.6365653223464,452.464285714286,465.464285714286,471.464285714286,648,661,667,,,"",0,872.640625,684.86,1538.57142857143,332.730584112747,394.095442762223,187.589000373755,6.02376246923086,371.054161108847,0.421337020292507,0.451612532664546,0.273908536596902,0.00391516595028932,0.562122160098528
62,1,3,3,AB_Driving,1,86,31.3953488372093,79.0697674418605,68,56,59,2,2,1,0.0169491525423729,27,12,15,0.0338983050847458,0.949152542372881,0.555555555555556,0.444444444444444,0.57504873294347,1.68664599906204,-0.983033298412884,858.525423728814,632.266666666667,424.074074074074,64.106837464397,386.925925925926,400.925925925926,400.925925925926,811,825,825,,,"",0,881.098360655738,832.857142857143,1337.66666666667,262.830898562253,286.459927675643,234.685044538143,354.810277942076,107.263671567289,0.306142242614908,0.325116854674944,0.281783072344254,0.265245660061358,0.169649417282722
62,1,3,3,Treasure_Collect,1,128,29.6875,78.90625,101,82,90,7,7,1,0.0111111111111111,38,19,19,0.0777777777777778,0.911111111111111,0.5,0.5,0.542168674698795,1.42017906927097,-0.710089534635484,751.077777777778,605,235.526315789474,67.6915647434087,405.473684210526,423.473684210526,423.473684210526,641,659,659,,,"",0,807.144329896907,678.585365853659,1494.125,341.146323602301,385.657366002375,259.499325683346,89.0303920820621,289.269962338144,0.454209049576269,0.477804714370766,0.382412204479088,0.0595869770481467,0.478132169153957
62,1,4,4,HR_Driving,1,94,29.7872340425532,82.9787234042553,78,60,66,5,5,0,0,28,18,10,0.0757575757575758,0.909090909090909,0.357142857142857,0.642857142857143,0.386416861826698,1.80030651648695,-0.534046901442905,933.907692307692,710.9,353.571428571429,160.397983863617,506.428571428571,507.428571428571,512.428571428571,860,861,866,,,"",0,977.628571428571,883.4,1540,230.751606378274,273.125822861683,155.01866481388,6.04152298679729,223.030366641954,0.247081813629873,0.2793758599573,0.17547958434897,0.00392306687454369,0.313729591562743
62,1,4,4,Mining,1,105,30.4761904761905,81.9047619047619,86,71,73,2,2,0,0,32,15,17,0.0273972602739726,0.972602739726027,0.53125,0.46875,0.546214788732394,1.84208958903443,-0.999457207250329,689.986301369863,610.235294117647,337.5,55.3580719410662,347.5,357.5,357.5,685,695,695,,,"",0,712.84,665.887323943662,1545.5,255.006671652957,287.388476136772,213.03920157673,2.12132034355964,204.729861467424,0.369582223801661,0.403159862152478,0.319932808324122,0.00137257867587165,0.335493314531155
62,1,5,5,AB_Driving,1,86,30.2325581395349,84.8837209302326,73,59,60,0,0,1,0.0166666666666667,26,14,12,0,0.983333333333333,0.461538461538462,0.538461538461538,0.461538461538462,5.82728748455672,-2.81708512698872,850.5,694.166666666667,444.230769230769,60.5424199663725,353.769230769231,353.769230769231,353.769230769231,798,798,798,,,"",0,850.5,844.322033898305,1215,195.237578002819,195.237578002819,190.906769146976,0,126.567145911735,0.229556235159105,0.229556235159105,0.226106581946634,0,0.182329621961683
62,1,5,5,Treasure_Collect,1,131,29.7709923664122,80.9160305343512,106,86,92,3,3,3,0.0326086956521739,39,20,19,0.0326086956521739,0.934782608695652,0.487179487179487,0.512820512820513,0.503601267646211,1.87590682232367,-0.905811617834498,651.239130434783,504.736842105263,270.51282051282,61.4709481209456,278.48717948718,287.48717948718,287.48717948718,549,558,558,,,"",0,678.989473684211,610.848837209302,1230.16666666667,286.739356684364,321.655871838239,214.036364004529,536.049780026694,124.60642131896,0.440298107536828,0.473727332020227,0.350391702442074,0.435753784061802,0.246874035981255
62,1,6,6,Conveyor_Belt,1,140,49.2857142857143,76.4285714285714,107,63,71,8,8,0,0,69,44,25,0.112676056338028,0.887323943661972,0.36231884057971,0.63768115942029,0.408327582240626,1.56468625852188,-0.430075658523327,1000.11267605634,859.04,324.63768115942,91.8050958175706,533.36231884058,559.36231884058,559.36231884058,858,884,884,,,"",0,1054.88607594937,931.857142857143,1537.625,310.243524131598,336.669890337769,258.177599359549,2.92464894108189,338.31610957801,0.31020857105317,0.319152843149224,0.277057058947853,0.00190205605468296,0.393830449778834
62,1,7,7,AB_Driving,1,83,28.9156626506024,80.7228915662651,67,53,59,6,6,0,0,24,14,10,0.101694915254237,0.898305084745763,0.416666666666667,0.583333333333333,0.463836477987421,1.48238136193213,-0.530762286718142,999.932203389831,910.7,645.833333333333,85.8672720295521,242.166666666667,281.166666666667,281.166666666667,888,927,927,,,"",0,1049.23076923077,939.509433962264,1533.66666666667,271.016659648683,301.389996994694,212.917790440846,0.516397779494322,203.715515145781,0.271035034905287,0.287248530860045,0.226626559291578,0.00033670796315648,0.223691133354322
62,1,7,7,Conveyor_Belt,1,86,48.8372093023256,86.046511627907,74,41,44,3,3,0,0,42,33,9,0.0681818181818182,0.931818181818182,0.214285714285714,0.785714285714286,0.229965156794425,2.28110865007132,-0.348915717292283,1041.63636363636,989.888888888889,466.666666666667,101.613007297454,362.333333333333,373.333333333333,373.333333333333,829,840,840,,,"",0,1073.63829787234,1005.29268292683,1538.33333333333,260.940614371029,281.062922363435,230.951861207313,4.50924975282289,264.446802043646,0.250510277367893,0.2617854848513,0.22973594171094,0.00293125661071911,0.267147964798834
62,1,8,8,HR_Driving,1,101,29.7029702970297,79.2079207920792,80,65,71,5,5,0,0,30,15,15,0.0704225352112676,0.915492957746479,0.5,0.5,0.537878787878788,1.47265135216411,-0.736325676082057,1040.51428571429,770,528.333333333333,56.7561835205301,489.666666666667,532.666666666667,532.666666666667,1018,1061,1061,,,"",0,1074.48,1001.70769230769,1545,264.591768845493,285.741347791736,232.514967466944,6.04152298679729,157.25093685844,0.254289414838603,0.265934543027079,0.232118580352803,0.00391037086524096,0.204221995920052
62,1,8,8,Mining,1,104,29.8076923076923,76.9230769230769,80,62,73,10,10,0,0,31,18,13,0.136986301369863,0.849315068493151,0.419354838709677,0.580645161290323,0.485919098822325,1.29750404712737,-0.445207792031201,826.972222222222,571.153846153846,483.870967741935,84.0506759582114,189.129032258065,219.129032258065,219.129032258065,673,703,703,,,"",0,914.780487804878,711.387096774194,1543.6,390.094137148004,435.414802211574,281.69250499749,2.45854518861144,172.779168378717,0.47171371258366,0.475977360706941,0.395976404794005,0.0015927346389035,0.302508981673174
63,1,1,1,AB_Driving,0,170,30.5882352941176,79.4117647058823,135,106,118,12,12,0,0,52,29,23,0.101694915254237,0.898305084745763,0.442307692307692,0.557692307692308,0.492380261248186,1.41707390889498,-0.563416013236717,906.516949152542,657.782608695652,457.692307692308,140.162586048858,317.307692307692,368.307692307692,369.307692307692,775,826,827,,,"",0,965.823076923077,835.301886792453,1535.58333333333,313.78278547812,352.35589094257,243.648308987763,4.5016831868926,176.452918397705,0.346141112718807,0.364824468747533,0.291688924495752,0.00293157856638146,0.26825415580324
63,1,1,1,Chest_Picking,0,116,50,61.2068965517241,71,45,58,9,9,4,0.0689655172413793,58,26,32,0.155172413793103,0.775862068965517,0.551724137931034,0.448275862068966,0.653061224489796,0.884480162477017,-0.572258664545592,800.603448275862,599.5625,204.310344827586,118.204581336773,438.689655172414,472.689655172414,502.689655172414,643,677,707,,,"",0,900.597014925373,606.688888888889,1471.84615384615,428.42780470874,473.215853742643,227.582734428825,229.844819444862,356.927112600987,0.535131100960631,0.525446837931009,0.37512263467628,0.156160899591471,0.595312603108077
63,1,1,1,Mining,0,125,30.4,80.8,101,82,87,5,5,0,0,38,19,19,0.0574712643678161,0.942528735632184,0.5,0.5,0.530487804878049,1.57636144369608,-0.788180721848041,585.275862068965,454.684210526316,143.421052631579,50.8987503584441,323.578947368421,324.578947368421,328.578947368421,467,468,472,,,"",0,637.380434782609,527.09756097561,1539.4,307.954228313506,370.652375345497,202.65238800554,3.91152144312159,128.69345689643,0.526169364348769,0.581524557577478,0.384468460886917,0.00254093896526022,0.283039203731006
63,1,2,2,AB_Driving,0,83,30.1204819277108,89.1566265060241,74,56,58,1,1,1,0.0172413793103448,25,18,7,0.0172413793103448,0.96551724137931,0.28,0.72,0.284912280701754,2.69722227879878,-0.765769632128172,1108.08620689655,882.142857142857,684,153.242726852968,332,332,332,1016,1016,1016,,,"",0,1115.28813559322,1111.16071428571,1022,189.822750608345,196.141842662436,166.037758770896,722.663130372652,155.28729135748,0.171306843661548,0.175866519514357,0.149427312031662,0.707106781186548,0.176034176437629
63,1,2,2,Treasure_Collect,0,120,30,89.1666666666667,107,84,84,0,0,0,0,36,23,13,0,1,0.361111111111111,0.638888888888889,0.361111111111111,6.08621928710661,-2.68761922571377,848.333333333333,724.076923076923,438.888888888889,235.466440165991,367.111111111111,367.111111111111,367.111111111111,806,806,806,,,"",0,848.333333333333,848.333333333333,NaN,167.446185085234,167.446185085234,167.446185085234,NaN,344.166253802447,0.197382536446248,0.197382536446248,0.197382536446248,NaN,0.475317252675216
63,1,3,3,HR_Driving,0,86,29.0697674418605,72.0930232558139,62,42,61,18,18,0,0,25,20,5,0.295081967213115,0.688524590163934,0.2,0.8,0.283720930232558,1.38021971673144,0.151511375207192,1285.65,846,540,244.096975264613,459,609,629,999,1149,1169,,,"",0,1345.96153846154,1178.69047619048,1535.22222222222,265.629525684277,257.579363248744,249.927256548023,4.38655104442653,319.97578033345,0.20661107275252,0.19137200870031,0.21203807241727,0.00285727432871381,0.378221962569089
63,1,3,3,Mining,0,100,30,88,88,68,70,1,1,1,0.0142857142857143,30,20,10,0.0142857142857143,0.971428571428571,0.333333333333333,0.666666666666667,0.33816425120773,2.62007705481754,-0.879311228113314,888.7,754.5,508.333333333333,139.632111051798,310.666666666667,310.666666666667,310.666666666667,819,819,819,,,"",0,897.901408450704,878.911764705882,1221.5,170.204169808762,185.921731222698,152.854699837823,453.255446740577,152.402427802184,0.191520389117545,0.207062523204523,0.173913589481845,0.371064630978778,0.201991289333578
63,1,4,4,AB_Driving,0,81,29.6296296296296,90.1234567901235,73,51,57,6,6,0,0,24,22,2,0.105263157894737,0.894736842105263,0.0833333333333334,0.916666666666667,0.33816425120773,2.63511364736586,0.0654373034177095,1210.1,1317.2,508.333333333333,24.0771706171538,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,897.901408450704,1171.00196078431,1542.43333333333,174.248119481552,185.921731222698,138.531162545033,4.82686924068454,334.602928857474,0.143994809917818,0.207062523204523,0.118301392469273,0.00312938597498619,0.254025910155993
63,1,4,4,Treasure_Collect,0,231,30.7359307359307,91.3419913419913,211,149,160,9,9,2,0.0125,71,62,9,0.05625,0.93125,0.126760563380282,0.873239436619718,0.134315828747318,2.72889440243583,-0.2226086310724,971.487499991875,751.799999988889,961.971830985916,85.9670986617199,-122.771830985915,-122.471830985916,-122.471830985916,839.2,839.5,839.5,SSRT1 is negative,SSRT2 is negative,"SSRT3 is negative",1,1001.2627218858,941.590604018121,1376.45454545455,183.135172184799,218.166765554187,123.993030183961,334.673976770338,404.096662344256,0.188510065426812,0.217891629025484,0.131684651115714,0.243142047716381,0.537505536512674
63,1,5,5,AB_Driving,0,78,30.7692307692308,75.6410256410256,59,37,54,17,17,0,0,24,22,2,0.314814814814815,0.685185185185185,0.0833333333333334,0.916666666666667,0.121621621621621,1.86524234193856,0.450372956131358,1380.81481481481,1144,997.916666666667,10.2062072615966,154.083333333333,160.083333333333,163.083333333333,1152,1158,1161,,,"",0,1420.84507042254,1307.45945945946,1540.47058823529,147.683761332402,147.22913608069,120.539434440582,5.35160778480196,360.624458405139,0.106954067806846,0.10362082337162,0.0921936306081842,0.00347400841383967,0.315231169934562
63,1,5,5,Conveyor_Belt,0,84,51.1904761904762,57.1428571428571,48,15,41,25,25,1,0.024390243902439,43,33,10,0.609756097560976,0.365853658536585,0.232558139534884,0.767441860465116,0.595930232558139,0.451764779580946,0.504565787207693,1278.41463414634,860.6,282.558139534884,85.8318684088346,449.441860465116,1250.44186046512,1260.44186046512,732,1533,1543,,,"",0,1380.90909090909,820.4,1542.65384615385,401.673871169744,341.732001485317,326.366752508366,4.09821724843677,305.438555377528,0.314196865743766,0.247468862168433,0.397814179069193,0.00265660197111262,0.354913496836542
63,1,5,5,Mining,1,17,29.4117647058824,94.1176470588235,16,12,12,0,0,0,0,5,4,1,0,1,0.2,0.8,0.595930232558139,6.57235010284,-2.44455381784708,1042.25,1075,282.558139534884,57.0087712549569,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,1380.90909090909,1042.25,NaN,193.112837951852,341.732001485317,193.112837951852,NaN,0,0.185284565077334,0.247468862168433,0.185284565077334,NaN,0
63,1,6,6,Mining,1,186,30.1075268817204,86.0215053763441,160,119,130,11,11,0,0,56,41,15,0.0846153846153846,0.915384615384615,0.267857142857143,0.732142857142857,0.292617046818728,1.99398646369675,-0.3776864623396,1242.06153846154,1060.4,950,71.9848468902878,202,206,207,1152,1156,1157,,,"",0,1266.00709219858,1214.54621848739,1539.72727272727,175.434024518778,187.573242702452,156.904577927357,6.7095589883525,308.220190309275,0.141244229119337,0.148161289030938,0.129187819729715,0.00435762820286222,0.290664079884265
63,1,7,7,HR_Driving,1,93,29.0322580645161,94.6236559139785,88,64,66,2,2,0,0,27,24,3,0.0303030303030303,0.96969696969697,0.111111111111111,0.888888888888889,0.114583333333333,3.09699891074195,-0.327859106523623,1131.43939393939,922.333333333333,988.888888888889,25.3184841770917,20.1111111111111,20.1111111111111,20.1111111111111,1009,1009,1009,,,"",0,1143.75,1118.515625,1545,159.193460320636,172.226280779226,143.342302287217,7.07106781186548,77.0540935533819,0.140699944843146,0.150580354779651,0.128154045489724,0.00457674292030128,0.0835425661944871
63,1,7,7,Mining,1,111,28.8288288288288,93.6936936936937,104,75,79,4,4,0,0,32,29,3,0.0506329113924051,0.949367088607595,0.09375,0.90625,0.09875,2.95675856187892,-0.160368383635922,1302.54430379747,1226.66666666667,979.6875,43.7355967074286,90.3125,90.3125,90.3125,1070,1070,1070,,,"",0,1314.22891566265,1289.68,1543.75,156.80101692733,161.606215566684,150.342596146988,1.25830573921179,62.0026881137692,0.120380563233196,0.122966565139986,0.116573565649609,0.00081509683511695,0.050545669657964
63,1,8,8,Chest_Picking,1,112,50.8928571428571,80.3571428571429,90,52,55,2,2,0,0,57,38,19,0.0363636363636364,0.945454545454545,0.333333333333333,0.666666666666667,0.345911949685535,2.22526571492483,-0.681905558166956,811.092592592593,690.736842105263,611.40350877193,256.699091464885,-79.4035087719299,-72.4035087719299,-72.4035087719299,532,539,539,SSRT1 is negative,SSRT2 is negative,"SSRT3 is negative",1,836.839285714286,783.365384615385,1532,378.32726516435,395.158507979483,357.183372955035,0,268.847094523854,0.466441524210026,0.472203581649725,0.45596011767919,0,0.38921782962155
63,1,8,8,HR_Driving,1,94,29.7872340425532,94.6808510638298,89,66,66,0,0,0,0,28,23,5,0,1,0.178571428571429,0.821428571428571,0.178571428571429,6.65155184563546,-2.40495294644935,1047.13636363636,646.8,991.071428571429,19.501051389374,0.928571428571445,0.928571428571445,0.928571428571445,992,992,992,,,"",0,1047.13636363636,1047.13636363636,NaN,106.763417296035,106.763417296035,106.763417296035,NaN,336.961718894001,0.101957510982887,0.101957510982887,0.101957510982887,NaN,0.52096740707174
64,1,1,1,AB_Driving,0,170,29.4117647058824,84.7058823529412,144,116,120,4,4,0,0,50,28,22,0.0333333333333333,0.966666666666667,0.44,0.56,0.455172413793103,1.98488385131269,-0.841472710159568,904,770.590909090909,435,145.072114368499,391,395,395,826,830,830,,,"",0,924.806451612903,882.163793103448,1537.25,218.999213382571,243.913508508313,187.611946591224,7.88986691902975,143.157142792344,0.242255767016118,0.263745465965249,0.212672462934809,0.00513245530592275,0.185775800237808
