Participant,Group,Tot_session,Inc_session,Excludegame,Game,BonusGames,TotalTrials,Perc_correct,CorrResponses,hits,latehits,go_trials,go_omissions,go_omissions_all,go_error,stop_trials,P_Hit,P_go_errors,P_go_omission,mean_all_goRT,mean_all_goRT_2SD,mean_Corr_goRT,mean_Corr_goRT_2SD,std_all_goRT,std_all_goRT_2SD,std_Corr_goRT,std_Corr_goRT_2SD,CovVar_all_goRT,CovVar_all_goRT_2SD,CovVar_Corr_goRT,CovVar_Corr_goRT_2SD,mean_Stim_dur
74,3,7,6,0,AB_Driving,1,95,77.8947368421053,74,74,0,95,12,12,9,0,0.778947368421053,0.0947368421052632,0.126315789473684,408.568421052632,408.568421052632,524.513513513514,516.492957746479,229.547457320646,229.547457320646,78.75386370052,69.6010823477904,0.561833576685253,0.561833576685253,0.150146491313405,0.134757079073195,683.177763653684
74,3,7,6,0,Conveyor_Belt,1,113,60.1769911504425,68,68,0,113,16,16,16,0,0.601769911504425,0.141592920353982,0.141592920353982,250.42,231.164948453608,368.264705882353,344.969230769231,245.308306529814,222.52680926559,211.828332188644,185.485508971622,0.979587519087191,0.962632141049916,0.575206716269779,0.537687110696847,640.885115635
74,3,8,7,0,HR_Driving,1,78,39.7435897435897,31,31,0,78,10,10,0,0,0.397435897435897,0,0.128205128205128,205.658536585366,162.75,272,217,305.69098856166,135.722709397336,325.499001534567,112.224835901432,1.486400679676,0.833933698293926,1.19668750564179,0.517165142402915,190.384891502817
74,3,8,7,0,Mining,1,112,66.0714285714286,74,74,0,112,14,14,23,0,0.660714285714286,0.205357142857143,0.125,585.684684684685,450.8,878.527027027027,716.36231884058,735.388691064207,466.17903460762,744.382105129896,435.884832705589,1.2556051238733,1.03411498360164,0.847307006192988,0.608469794183286,2328.17636218636
75,3,1,1,0,AB_Driving,0,86,61.6279069767442,53,53,0,86,21,21,12,0,0.616279069767442,0.13953488372093,0.244186046511628,490.825581395349,454.156626506024,796.433962264151,762.744680851064,444.312534196117,406.958183323357,273.162498090138,171.31796881379,0.905235079502169,0.896074524892919,0.342981980971247,0.224607228493072,1407.75197856071
75,3,1,1,0,Conveyor_Belt,1,18,72.2222222222222,13,13,0,18,1,1,4,0,0.722222222222222,0.222222222222222,0.0555555555555556,400.333333333333,363.294117647059,554.307692307692,514.666666666667,292.622020802987,254.443943901668,169.835893642159,95.8173768007124,0.730945930398801,0.700380026931405,0.306392813953382,0.186173659586876,1348.88244611111
75,3,1,1,0,Mining,1,121,74.3801652892562,90,90,0,121,21,21,9,0,0.743801652892562,0.0743801652892562,0.173553719008264,430.525,418.85593220339,574.033333333333,551.96511627907,298.05461578643,286.407225336918,188.354163774619,160.321988339967,0.692305013150062,0.683784574400734,0.328124087639427,0.29045674013013,839.289240024325
75,3,2,2,0,AB_Driving,1,87,77.0114942528736,67,67,0,87,14,14,6,0,0.770114942528736,0.0689655172413793,0.160919540229885,624.67816091954,598.070588235294,811.149253731343,761.47619047619,420.817656314877,386.846954733464,277.853801416421,194.454477394587,0.673655143787041,0.646824910542616,0.342543373045434,0.255365144474162,1341.16277833614
75,3,2,2,0,Chest_Picking,1,123,64.2276422764228,79,79,0,123,30,30,11,0,0.642276422764228,0.0894308943089431,0.24390243902439,348.916666666667,335.533898305085,530,514.173333333333,286.674839470495,269.633866415194,167.858074972083,123.647971681305,0.821614061057068,0.803596500315533,0.31671334900393,0.24047916075248,750.723479058407
75,3,3,3,0,AB_Driving,2,92,71.7391304347826,66,66,0,92,20,20,6,0,0.717391304347826,0.0652173913043478,0.217391304347826,451.076086956522,451.076086956522,628.772727272727,616.147540983607,300.389243222623,300.389243222623,113.478807978141,84.4984883623318,0.66593918832939,0.66593918832939,0.180476669957284,0.13714002368238,792.12425718022
75,3,3,3,0,Treasure_Collect,3,155,67.741935483871,105,105,0,155,34,34,12,0,0.67741935483871,0.0774193548387097,0.219354838709677,344.735099337748,319.431506849315,495.761904761905,457.795918367347,279.280234459626,245.031705409004,192.101661978231,124.056186072103,0.810129966447094,0.767086840699756,0.387487743880785,0.270985784483462,747.111527232886
75,3,4,4,0,HR_Driving,4,103,76.6990291262136,79,79,0,103,19,19,0,0,0.766990291262136,0,0.184466019417476,330.65306122449,330.65306122449,410.177215189873,410.853333333333,198.402698998561,198.402698998561,126.154744160482,111.203331339043,0.600032850939977,0.600032850939977,0.307561559951799,0.270664303577212,503.13994235
75,3,4,4,0,Mining,4,115,83.4782608695652,96,96,0,115,7,7,7,0,0.834782608695652,0.0608695652173913,0.0608695652173913,490.2,405.205882352941,561.6875,469.670454545455,379.364891761108,224.286253545356,352.916907247375,166.655796536848,0.773898188007157,0.553511840062576,0.628315401797931,0.354835597862201,636.622695372642
75,3,6,5,0,AB_Driving,4,91,68.1318681318681,62,62,0,91,20,20,8,0,0.681318681318681,0.0879120879120879,0.21978021978022,438.422222222222,431.258426966292,636.41935483871,619.237288135593,316.772203190412,311.14888018183,135.386580489449,113.153898706668,0.722527707616631,0.721490551200637,0.212731714489986,0.18273108043502,911.861541152942
75,3,6,5,0,Treasure_Collect,5,140,63.5714285714286,89,89,0,140,42,42,4,0,0.635714285714286,0.0285714285714286,0.3,347.540740740741,310.469230769231,527.168539325843,487.176470588235,341.124627354149,284.464550412286,285.348042507067,215.36133404509,0.981538528769557,0.91624071637465,0.541284278595187,0.442060212360121,1005.76792152154
76,3,1,1,0,AB_Driving,0,83,68.6746987951807,57,57,0,83,18,18,8,0,0.686746987951807,0.0963855421686747,0.216867469879518,629.867469879518,592.913580246914,917.175438596491,873.2,526.093976838237,474.739723362467,370.216303704769,290.885901011732,0.835245511153115,0.800689576320323,0.403648296852883,0.33312631815361,1744.30734336539
76,3,1,1,0,Mining,1,115,70.4347826086957,81,81,0,115,21,21,11,0,0.704347826086957,0.0956521739130435,0.182608695652174,483.41592920354,429.614678899083,674.395061728395,608.155844155844,452.689931048357,345.77055409452,395.593373270216,244.719499198092,0.93643983100473,0.804838780138008,0.586589961463177,0.402396033105259,1353.39799604912
76,3,2,2,0,AB_Driving,1,81,67.9012345679012,55,55,0,81,24,24,2,0,0.679012345679012,0.0246913580246914,0.296296296296296,675.358024691358,659.675,994.618181818182,977.296296296296,542.12427792532,526.729767023238,334.63885956351,311.900723781555,0.802721309446309,0.79846858987113,0.336449569976474,0.319146532084056,1631.82791010256
76,3,2,2,0,Chest_Picking,1,115,68.695652173913,79,79,0,115,21,21,12,0,0.68695652173913,0.104347826086957,0.182608695652174,475.4375,414.518867924528,674.037974683544,612.351351351351,439.348755992198,364.961974043535,372.97757006314,294.743697920587,0.924093610605385,0.880447193805382,0.553348007192399,0.481331015715307,1230.87506590541
76,3,3,3,0,AB_Driving,2,88,73.8636363636364,65,65,0,88,16,16,7,0,0.738636363636364,0.0795454545454545,0.181818181818182,535.909090909091,535.909090909091,725.538461538462,682.4,381.201206001024,381.201206001024,240.423719511712,195.069409637368,0.711316923835669,0.711316923835669,0.331372811031833,0.28585786875347,1397.01435924167
76,3,3,3,0,Treasure_Collect,3,118,64.406779661017,76,76,0,118,16,16,20,0,0.644067796610169,0.169491525423729,0.135593220338983,603.133928571429,467.371428571429,888.828947368421,772.291666666667,704.383718823047,465.357704789115,690.645869471138,485.688227752604,1.16787281473526,0.995691384498046,0.777029001492302,0.62889222908349,1985.21609194
76,3,4,4,0,HR_Driving,3,113,56.6371681415929,64,64,0,113,25,25,0,0,0.566371681415929,0,0.221238938053097,174.404494382022,159.53488372093,242.53125,224.918032786885,145.336577944652,123.385641044121,112.781284154578,81.3413169063888,0.833330462380752,0.773408537157027,0.465017535491107,0.361648712193128,314.508512620354
76,3,4,4,0,Mining,3,114,76.3157894736842,87,87,0,114,14,14,11,0,0.763157894736842,0.0964912280701754,0.12280701754386,544.107142857143,465.504587155963,700.459770114943,604.047619047619,610.228510694015,377.747113719228,608.1416757478,317.770050404411,1.12152269769822,0.81147882135191,0.868203573844086,0.526067880054602,1129.60478549327
76,3,5,5,0,AB_Driving,3,87,72.4137931034483,63,63,0,87,15,15,9,0,0.724137931034483,0.103448275862069,0.172413793103448,584.954022988506,564.529411764706,807.793650793651,779.2,399.80375732747,381.103710051642,196.99231675947,150.68541706235,0.68347894298579,0.675082116377818,0.243864651035479,0.193384775490695,1223.52817170714
76,3,5,5,0,Treasure_Collect,3,89,59.5505617977528,53,53,0,89,16,16,15,0,0.595505617977528,0.168539325842697,0.179775280898876,725.452380952381,632.20987654321,1149.77358490566,1052.98039215686,827.711322774846,657.87131560909,772.191129227768,577.3440045656,1.14095886168051,1.04059006355008,0.671602774115851,0.54829511438765,3917.59609036861
76,3,7,6,0,AB_Driving,3,89,77.5280898876404,69,69,0,89,18,18,2,0,0.775280898876405,0.0224719101123595,0.202247191011236,579.258426966292,568.306818181818,747.159420289855,721.287878787879,358.101545022494,344.838438197839,196.620837204983,153.681265076232,0.618206880300306,0.606782159153184,0.263157810589747,0.213065087596499,1104.89929824943
76,3,7,6,0,Conveyor_Belt,3,96,61.4583333333333,59,59,0,96,25,25,9,0,0.614583333333333,0.09375,0.260416666666667,443.290322580645,374.488888888889,698.745762711864,619.80701754386,562.781689480055,383.900860459667,566.403219149371,340.221694455903,1.26955555042073,1.02513284599365,0.810599862460896,0.548915525035707,1244.35654168182
76,3,8,7,0,HR_Driving,3,116,43.1034482758621,50,50,0,116,22,22,0,0,0.431034482758621,0,0.189655172413793,124.763888888889,109.507246376812,179.66,165,115.436159181754,89.0032423712764,96.1481870736574,63.8815393038536,0.925236943235703,0.812761212760465,0.535167466735263,0.387160844265779,186.019367575439
76,3,8,7,0,Mining,3,115,70.4347826086957,81,81,0,115,20,20,13,0,0.704347826086957,0.11304347826087,0.173913043478261,544.710526315789,486.880733944954,766.62962962963,709.545454545455,494.695413998936,414.868893274566,416.432030601767,326.676225733263,0.908180382238735,0.852095522271109,0.543198455299662,0.46040211185982,1219.49448529292
77,3,1,1,0,AB_Driving,0,87,73.5632183908046,64,64,0,87,10,10,11,0,0.735632183908046,0.126436781609195,0.114942528735632,684.341176470588,671.619047619048,908.890625,884.241935483871,476.613189298078,464.7297933613,309.111225535379,280.556805006645,0.696455519096711,0.691954456933302,0.340097275769985,0.317285115926016,1458.7546745119
77,3,1,1,0,Mining,1,121,80.9917355371901,98,98,0,121,13,13,10,0,0.809917355371901,0.0826446280991736,0.107438016528926,446.842975206612,440.175,551.714285714286,532.074468085106,269.432397466243,260.343524271782,177.062980233227,149.504934960927,0.602968855763399,0.591454590269284,0.320932382608128,0.280984982231873,699.071042942342
77,3,2,2,0,AB_Driving,1,91,64.8351648351648,59,59,0,91,10,10,22,0,0.648351648351648,0.241758241758242,0.10989010989011,429.505494505494,369.563218390805,662.457627118644,584.581818181818,412.355762624308,303.189199551048,326.908735657897,135.548227157429,0.960070983722965,0.820398742253707,0.493478710600382,0.231872122843325,1936.92270651705
77,3,2,2,0,Chest_Picking,1,122,67.2131147540984,82,82,0,122,23,23,15,0,0.672131147540984,0.122950819672131,0.188524590163934,381.691666666667,368.85593220339,558.573170731707,554.855263157895,305.660018629842,291.083689185443,192.97009494455,146.773358522348,0.80080348963127,0.789152793196605,0.345469680707664,0.264525486677381,830.114107847322
77,3,3,3,0,AB_Driving,2,95,68.4210526315789,65,65,0,95,8,8,22,0,0.684210526315789,0.231578947368421,0.0842105263157895,369.284210526316,354.860215053763,539.723076923077,522.786885245902,283.421746607715,268.483162430438,156.698606775506,117.87593969284,0.767489479725585,0.756588513000143,0.290331493084997,0.225476084078495,1155.51029333846
77,3,3,3,0,Treasure_Collect,3,162,70.9876543209877,115,115,0,162,32,32,10,0,0.709876543209877,0.0617283950617284,0.197530864197531,278.59872611465,269.051948051948,380.347826086957,369.363636363636,192.77660313512,181.213188002375,108.696183980392,81.2000279378909,0.691950770283809,0.673524905931501,0.285781004978169,0.219837634092247,522.859831875
77,3,4,4,0,HR_Driving,4,117,51.2820512820513,60,60,0,117,23,23,0,0,0.512820512820513,0,0.196581196581197,150.151807233735,138.180246920988,207.710000006667,192.97586207931,128.84756389486,104.855266233361,104.47724867081,68.3469921687809,0.858115305227649,0.758829634262545,0.502995756908462,0.354173788536782,236.890916432456
77,3,4,4,0,Mining,4,122,83.6065573770492,102,102,0,122,7,7,11,0,0.836065573770492,0.0901639344262295,0.0573770491803279,439.70916667,396.615929207965,517.304901964706,471.764210531579,273.689354656403,215.499682444674,218.442981367629,139.654857915132,0.622432679148136,0.543346009513595,0.422271237983615,0.296026817629448,667.127212768142
77,3,5,5,0,AB_Driving,4,97,71.1340206185567,69,69,0,97,9,9,18,0,0.711340206185567,0.185567010309278,0.0927835051546392,339.177083333333,332.652631578947,471.898550724638,473.19696969697,237.699323329713,230.156457812481,124.028476916005,99.526605595917,0.700811862032875,0.691882269862214,0.262828687915124,0.210328070485432,822.699520156666
77,3,5,5,0,Treasure_Collect,4,165,73.3333333333333,121,121,0,165,21,21,19,0,0.733333333333333,0.115151515151515,0.127272727272727,263.124223602484,255.759493670886,350.107438016529,341.877192982456,180.115579481759,173.576299065265,112.018956852021,93.3327988096566,0.684526787445722,0.678670013667702,0.319955946913451,0.273000951000689,526.972518003797
77,3,7,6,0,AB_Driving,4,95,66.3157894736842,63,63,0,95,4,4,27,0,0.663157894736842,0.284210526315789,0.0421052631578947,349.414893609574,328.618478253261,521.349206338095,502.048333323333,294.862298813586,261.256796719847,198.323155883062,130.906436386119,0.843874443265878,0.795015539322474,0.380403678517254,0.260744688702734,1772.98072904333
77,3,7,6,0,Conveyor_Belt,4,105,70.4761904761905,74,74,0,105,19,19,9,0,0.704761904761905,0.0857142857142857,0.180952380952381,368.185294118627,361.348514852475,507.49864865,499.53943661831,275.648397938592,268.191247288847,182.90977152059,161.419987676398,0.74866759303477,0.742195515590646,0.360414302594006,0.323137626068423,718.715710335789
77,3,8,7,0,HR_Driving,4,119,37.8151260504202,45,45,0,119,12,12,0,0,0.378151260504202,0,0.100840336134454,122.173684208772,113.085454550909,154.753333331111,144.644186053488,83.8256854581546,69.8119071389801,61.5364511086077,39.9088503421488,0.686118995273256,0.617337635651029,0.397642168889144,0.275910504466393,119.671845204513
77,3,8,7,0,Mining,4,119,88.2352941176471,105,105,0,119,2,2,7,0,0.882352941176471,0.0588235294117647,0.0168067226890756,402.989473685965,388.591891899099,437.531428573333,422.879411772549,213.779932064434,197.382112180334,185.467835326849,166.698257279191,0.530485151656902,0.50794192131931,0.423896029438634,0.39419809202925,448.186686243119
78,3,1,1,0,AB_Driving,0,91,65.9340659340659,60,60,0,91,12,12,18,0,0.659340659340659,0.197802197802198,0.131868131868132,462.722222222222,454.292134831461,694.083333333333,688.368421052632,352.819622494949,345.582979189685,156.434671659371,119.047054259312,0.762486877765527,0.760706498513107,0.22538312641523,0.172940899986767,1078.63355356
78,3,1,1,0,Mining,0,117,76.0683760683761,89,89,0,117,16,16,9,0,0.760683760683761,0.0769230769230769,0.136752136752137,446.59649122807,402.330357142857,572.044943820225,517.942528735632,457.833465091283,290.005106770595,443.376325641004,219.031396088782,1.02516135725185,0.720813385373309,0.775072536573879,0.422887451670492,1042.66749457064
78,3,3,2,0,AB_Driving,0,91,71.4285714285714,65,65,0,91,21,21,5,0,0.714285714285714,0.0549450549450549,0.230769230769231,444.472527472527,444.472527472527,622.261538461538,626.854838709677,295.981806522681,295.981806522681,104.091197532962,90.7650266246327,0.665916987503745,0.665916987503745,0.167278854788799,0.144794330393084,841.598216865853
78,3,3,2,0,Chest_Picking,0,122,63.9344262295082,78,78,0,122,28,28,11,0,0.639344262295082,0.0901639344262295,0.229508196721311,331.478632478633,313.605263157895,497.217948717949,476.68,280.114957875691,260.102791743839,186.35259467952,156.600555727156,0.84504680069762,0.82939549267986,0.374790562488786,0.328523444925644,840.786009960526
78,3,3,2,0,Conveyor_Belt,1,17,52.9411764705882,9,9,0,17,4,4,3,0,0.529411764705882,0.176470588235294,0.235294117647059,277.875,233.6,494,494,310.716349746839,264.264964436399,246.799007291358,246.799007291358,1.11818749346591,1.13127125186815,0.499593132168742,0.499593132168742,1427.34722523529
78,3,4,3,0,AB_Driving,1,92,68.4782608695652,63,63,0,92,18,18,11,0,0.684782608695652,0.119565217391304,0.195652173913043,398.684782608696,381.011111111111,582.206349206349,556.883333333333,293.935551332796,271.580082937225,135.053174561124,65.2876533780762,0.737263031233601,0.712787829586487,0.231967883457859,0.117237578268475,848.945727957955
78,3,4,3,0,Treasure_Collect,1,140,64.2857142857143,90,90,0,140,24,24,22,0,0.642857142857143,0.157142857142857,0.171428571428571,399.786764705882,346.221374045802,604.122222222222,533.588235294118,406.413407625294,301.854429767736,354.557449356071,199.61476554065,1.01657544347244,0.871853826470586,0.586896883302613,0.374098888126012,1177.28049285555
79,3,1,1,0,AB_Driving,0,94,76.5957446808511,72,72,0,94,17,17,4,0,0.765957446808511,0.0425531914893617,0.180851063829787,452.827956989247,442.152173913043,584.902777777778,572.929577464789,280.319058266295,262.157151710619,153.236460902495,115.532101159766,0.619040971167227,0.592911597359185,0.261986208177513,0.201651486856369,717.313265330953
79,3,1,1,0,Mining,1,123,91.869918699187,113,113,0,123,10,10,0,0,0.91869918699187,0,0.0813008130081301,475.861788617886,487.22641509434,517.973451327434,483.361904761905,220.448325799028,131.211300545477,175.866551486438,125.633098576273,0.463261247429233,0.269302518255443,0.339528118739941,0.259915184334101,558.094698515929
79,3,2,2,0,AB_Driving,1,96,80.2083333333333,77,77,0,96,12,12,7,0,0.802083333333333,0.0729166666666667,0.125,400.885416666667,400.885416666667,499.805194805195,502.328767123288,204.951643579993,204.951643579993,49.1458728151631,42.3349916980034,0.511247441436386,0.511247441436386,0.098330056041771,0.0842774582480024,564.475924113043
79,3,2,2,0,Chest_Picking,1,124,61.2903225806452,76,76,0,124,23,23,14,0,0.612903225806452,0.112903225806452,0.185483870967742,300.893805309734,295.0625,447.381578947368,440.626666666667,270.301431039492,264.280163969163,206.633651154583,199.398607529453,0.898328334680234,0.895675200912223,0.461873400421996,0.452534135162313,951.139385249193
79,3,3,3,0,AB_Driving,2,97,84.5360824742268,82,82,0,97,13,13,2,0,0.845360824742268,0.0206185567010309,0.134020618556701,412.494845360825,487.951219512195,487.951219512195,483.102564102564,192.337925478361,81.0617661833619,81.0617661833619,68.2633536231956,0.466279585409403,0.1661267826411,0.1661267826411,0.141301989878702,543.426344373034
79,3,3,3,0,Treasure_Collect,3,165,73.9393939393939,122,122,0,165,24,24,18,0,0.739393939393939,0.109090909090909,0.145454545454545,285.103658536585,282.78527607362,383.254098360656,378.763157894737,188.237241606536,186.453904618004,99.0200381653695,79.1809066365128,0.660241410344373,0.659347994375292,0.258366547387024,0.209051236864273,519.689407534839
79,3,4,4,0,HR_Driving,4,107,36.4485981308411,39,39,0,107,21,21,0,0,0.364485981308411,0,0.196261682242991,100.876666678333,96.5542373033898,155.19487181282,149.913157918421,84.8572667332228,78.642070708182,50.2829412565445,38.462197457296,0.841198163335514,0.814485960477066,0.323998729269808,0.256563186256313,154.928689584118
79,3,4,4,0,Mining,4,123,82.1138211382114,101,101,0,123,15,15,3,0,0.821138211382114,0.024390243902439,0.121951219512195,481.105042020168,446.392982459649,566.846534657426,530.091666670833,310.640709088248,263.691890034314,254.517065264787,194.610273250104,0.645681674388326,0.590716925210961,0.449005241636706,0.367125698225604,664.766913945689
79,3,6,5,0,AB_Driving,4,97,82.4742268041237,80,80,0,97,8,8,9,0,0.824742268041237,0.0927835051546392,0.0824742268041237,382.041237113402,370.189473684211,463.225,450.871794871795,197.143714368783,181.072178786723,95.6386891417877,56.356324383651,0.51602731647072,0.489133785962771,0.206462710652032,0.124994122552456,522.772465173913
79,3,6,5,0,Treasure_Collect,5,158,72.7848101265823,115,115,0,158,26,26,16,0,0.727848101265823,0.10126582278481,0.164556962025316,307.796178343949,291.300653594771,420.208695652174,395.899082568807,221.218152534873,198.264379745545,138.981981392526,89.8111129964942,0.718716371740234,0.680617696180494,0.330745134097768,0.226853551702497,654.101224203378
80,3,1,1,0,AB_Driving,0,92,76.0869565217391,70,70,0,92,16,16,6,0,0.760869565217391,0.0652173913043478,0.173913043478261,452.391304347826,444.263736263736,594.571428571429,576.626865671642,281.733720300435,272.23338986836,137.550367210229,106.126259255961,0.622765551841424,0.612774277184643,0.231343721881692,0.184046678318305,845.470291763414
80,3,1,1,0,Mining,1,123,90.2439024390244,111,111,0,123,8,8,2,0,0.902439024390244,0.016260162601626,0.0650406504065041,482.826446280992,450.188034188034,526.324324324324,487.169811320755,275.511695991476,203.999405493722,244.346444145571,148.556833549486,0.570622628718095,0.453142664845942,0.464250715486604,0.304938504187559,564.2512183
80,3,2,2,0,AB_Driving,1,97,77.319587628866,75,75,0,97,8,8,14,0,0.77319587628866,0.144329896907216,0.0824742268041237,372.685567014433,372.685567014433,482.006666672,481.986301375343,215.750700556632,215.750700556632,83.5553390574516,79.7126668385637,0.578908118940587,0.578908118940587,0.173348928209555,0.165383677110956,600.251315555682
80,3,2,2,0,Chest_Picking,1,129,70.5426356589147,91,91,0,129,21,21,13,0,0.705426356589147,0.10077519379845,0.162790697674419,287.0095999952,287.0095999952,394.243956037363,402.981395344186,196.296497434757,196.296497434757,101.699221239428,84.0557777083179,0.683937044050234,0.683937044050234,0.257960127687513,0.208584760188559,511.330595736134
80,3,2,2,0,HR_Driving,2,38,78.9473684210526,30,30,0,38,6,6,0,0,0.789473684210526,0,0.157894736842105,283.388888886111,270.228571428571,340.066666663333,326.137931034483,176.197573797862,159.813410630868,132.400748324703,110.126610291662,0.62175187774801,0.591400864038948,0.389337624953933,0.337668819883505,477.029105405263
80,3,3,3,0,AB_Driving,2,97,69.0721649484536,67,67,0,97,10,10,19,0,0.690721649484536,0.195876288659794,0.103092783505155,310.802083333333,305.736842105263,445.328358208955,443.809523809524,231.150605713958,226.957640181445,126.85274068774,107.792491381156,0.743722832340383,0.742330033301334,0.284852150889116,0.242880077146382,582.724814295699
80,3,3,3,0,HR_Driving,3,39,66.6666666666667,26,26,0,39,8,8,0,0,0.666666666666667,0,0.205128205128205,232.529411764706,219.424242424242,304.076923076923,289.64,169.515036482263,153.660345873421,123.711251897933,101.47572780391,0.729004710396779,0.700288829418988,0.406841961718474,0.350351221529866,342.555752077778
80,3,3,3,0,Treasure_Collect,3,166,75.3012048192771,125,125,0,166,27,27,13,0,0.753012048192771,0.0783132530120482,0.162650602409639,264.527272727273,252.434782608696,349.176,339.193277310924,172.864093086136,156.022705984125,98.6188544428138,59.9788489994915,0.653483065484739,0.618071346475176,0.282433083725152,0.176827941505785,452.028730076923
80,3,4,4,0,HR_Driving,4,108,70.3703703703704,76,76,0,108,22,22,0,0,0.703703703703704,0,0.203703703703704,249.867346938776,236.315789473684,322.197368421053,307.534246575342,179.603150028348,164.853982015413,134.551702056554,115.215267385276,0.718794001011887,0.697600369330256,0.417606458786219,0.374642072121387,401.186564595146
80,3,4,4,0,Mining,4,123,96.7479674796748,119,119,0,123,1,1,3,0,0.967479674796748,0.024390243902439,0.00813008130081301,432.040650406504,429.230769230769,446.563025210084,429.230769230769,202.223233182831,110.795196632422,189.051227863963,110.795196632422,0.468065291987133,0.258125010075534,0.423347248185237,0.258125010075534,447.566548825664
80,3,5,5,0,AB_Driving,4,133,76.6917293233083,102,102,0,133,11,11,20,0,0.766917293233083,0.150375939849624,0.0827067669172932,298.451127819549,294.007575757576,389.156862745098,385.81,178.835308787647,171.988526876895,78.4225347864848,59.3063770908017,0.599211368689399,0.58497991568322,0.201519084703518,0.153719128821963,502.650342216129
80,3,5,5,0,Treasure_Collect,4,166,75.3012048192771,125,125,0,166,39,39,2,0,0.753012048192771,0.0120481927710843,0.234939759036145,279.361445783133,276.975757575758,370.992,357.08547008547,172.363328611449,170.116780244973,72.553039108441,48.8849057603626,0.616990394391264,0.614193753756385,0.195564969348237,0.136899733693062,472.021279976282
80,3,7,6,0,AB_Driving,4,116,79.3103448275862,92,92,0,116,15,15,9,0,0.793103448275862,0.0775862068965517,0.129310344827586,307.594827586207,307.594827586207,387.836956521739,382.910112359551,165.793374727244,165.793374727244,57.2191232872047,51.1680920748286,0.538999228394952,0.538999228394952,0.14753396324158,0.133629513620111,456.171580622523
80,3,7,6,0,Conveyor_Belt,4,109,78.8990825688073,86,86,0,109,20,20,1,0,0.788990825688073,0.00917431192660551,0.18348623853211,267.028037383178,262.716981132075,332.232558139535,332.333333333333,153.452989417626,147.528060589421,86.2994341769475,62.0918674223928,0.574669951969971,0.561547487161685,0.259756101750577,0.186836110598975,383.950185475758
80,3,8,7,0,HR_Driving,5,102,13.7254901960784,14,14,0,102,13,13,0,0,0.137254901960784,0,0.127450980392157,88.7407407407407,79.0769230769231,171.142857142857,158.153846153846,98.7095944960977,86.6657593640871,65.573044582543,45.8182026306979,1.11233683280244,1.09596777405947,0.383148006742739,0.289706534143518,97.1841283428866
80,3,8,7,0,Mining,5,123,93.4959349593496,115,115,0,123,4,4,3,0,0.934959349593496,0.024390243902439,0.032520325203252,388.450819672131,351.578947368421,412.095652173913,374.579439252336,206.233603503887,155.193792341005,187.921594975467,130.302915400795,0.530913034700138,0.441419469233398,0.456014505331787,0.347864569558011,442.577830884071
81,3,1,1,0,AB_Driving,0,93,56.989247311828,53,53,0,93,30,30,10,0,0.56989247311828,0.10752688172043,0.32258064516129,472.494623655914,410.010989010989,829.094339622642,731.588235294118,589.006470468185,386.473040442682,558.977922508536,169.950484138244,1.2465887249907,0.942591908024016,0.674203037935288,0.232303467906259,1950.3082293977
81,3,1,1,0,Mining,0,121,80.9917355371901,98,98,0,121,11,11,12,0,0.809917355371901,0.0991735537190083,0.0909090909090909,392.553719008264,371.864406779661,484.683673469388,461.894736842105,277.135194156607,246.152128461702,223.385137205927,182.727588996613,0.705980304700088,0.661940546000019,0.46088851230933,0.395604397326304,556.707290826667
81,3,2,2,0,AB_Driving,0,110,79.0909090909091,87,87,0,110,8,8,15,0,0.790909090909091,0.136363636363636,0.0727272727272727,462.663636362727,451.959633026605,584.977011493103,567.751764704706,278.641405714504,256.202865628945,161.31645896233,106.109273885201,0.602254821461806,0.566871125001253,0.275765467348168,0.186893780841684,941.351577913462
81,3,2,2,0,Chest_Picking,0,124,71.7741935483871,89,89,0,124,25,25,7,0,0.717741935483871,0.0564516129032258,0.201612903225806,352.626446280992,348.276666666667,479.413483146067,478.808433731325,244.439684030502,240.716092663009,141.436106837237,115.49745557326,0.69319725337821,0.691163421790172,0.295019042662479,0.241218507103552,707.709943561403
81,3,3,3,0,AB_Driving,0,89,61.7977528089888,55,55,0,89,10,10,24,0,0.617977528089888,0.269662921348315,0.112359550561798,384.078651685393,371.727272727273,621.509090909091,605.777777777778,338.821494458738,319.978042611358,191.790575669987,153.654681042555,0.882166954533763,0.860787104114683,0.308588528269879,0.253648593063645,1811.96601309767
81,3,3,3,0,Treasure_Collect,0,144,59.7222222222222,86,86,0,144,12,12,41,0,0.597222222222222,0.284722222222222,0.0833333333333333,261.244604316547,218.643939393939,422.244186046512,377.666666666667,282.557441684183,214.599151715908,246.65679590435,169.062710258649,1.0815819236665,0.98150057262395,0.584156760602928,0.447650600861384,1217.29195720889
81,3,4,4,0,HR_Driving,0,82,69.5121951219512,57,57,0,82,17,17,0,0,0.695121951219512,0,0.207317073170732,261.27027027027,235.69014084507,339.19298245614,309.888888888889,208.456644242138,169.679074520048,172.461014082737,120.824786078096,0.79785826388322,0.719924363028767,0.508445112377988,0.389897122518057,388.843403322222
81,3,4,4,0,Mining,0,124,81.4516129032258,101,101,0,124,8,8,10,0,0.814516129032258,0.0806451612903226,0.0645161290322581,422.016806722689,380.060344827586,497.227722772277,449.867346938775,368.514884440403,241.649523026656,349.966966475069,193.656760751184,0.873223242700277,0.635818828023956,0.703836392154162,0.430475254692223,581.393734051282
